2019-06-17 05:41:34,022 INFO  volume.HddsVolume (HddsVolume.java:<init>(176)) - Creating Volume: /opt/src/hadoop-hdds/container-service/target/test-dir/org.apache.hadoop.ozone.container.common.statemachine.commandhandler.TestCloseContainerCommandHandler7a250aa1-d6ad-42fa-8a7d-552fd679ac0e/hdds of  storage type : DISK and capacity : 104021790720
2019-06-17 05:41:34,026 INFO  volume.VolumeSet (VolumeSet.java:initializeVolumeSet(170)) - Added Volume : /opt/src/hadoop-hdds/container-service/target/test-dir/org.apache.hadoop.ozone.container.common.statemachine.commandhandler.TestCloseContainerCommandHandler7a250aa1-d6ad-42fa-8a7d-552fd679ac0e/hdds to VolumeSet
2019-06-17 05:41:34,035 INFO  volume.ThrottledAsyncChecker (ThrottledAsyncChecker.java:schedule(140)) - Scheduling a check for org.apache.hadoop.ozone.container.common.volume.HddsVolume@1500b2f3
2019-06-17 05:41:34,078 INFO  volume.HddsVolumeChecker (HddsVolumeChecker.java:checkAllVolumes(203)) - Scheduled health check for volume org.apache.hadoop.ozone.container.common.volume.HddsVolume@1500b2f3
ERROR StatusLogger No Log4j 2 configuration file found. Using default configuration (logging only errors to the console), or user programmatically provided configurations. Set system property 'log4j2.debug' to show Log4j 2 internal initialization logging. See https://logging.apache.org/log4j/2.x/manual/configuration.html for instructions on how to configure Log4j 2
2019-06-17 05:41:34,396 INFO  ratis.XceiverServerRatis (XceiverServerRatis.java:newXceiverServerRatis(401)) - Found a free port for the server : 33289
2019-06-17 05:41:34,777 WARN  scm.HddsServerUtil (HddsServerUtil.java:getDefaultRatisDirectory(354)) - Storage directory for Ratis is not configured. It is a good idea to map this to an SSD disk. Falling back to ozone.metadata.dirs
2019-06-17 05:41:34,794 INFO  impl.RaftServerProxy (ConfUtils.java:logGet(43)) - raft.rpc.type = GRPC (default)
2019-06-17 05:41:34,801 INFO  grpc.GrpcConfigKeys$Server (ConfUtils.java:logGet(43)) - raft.grpc.server.port = 33289 (custom)
2019-06-17 05:41:34,802 INFO  server.GrpcService (ConfUtils.java:logGet(43)) - raft.grpc.message.size.max = 33570816 (custom)
2019-06-17 05:41:34,804 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(43)) - raft.server.log.appender.buffer.byte-limit = 33554432 (custom)
2019-06-17 05:41:34,805 INFO  server.GrpcService (ConfUtils.java:logGet(43)) - raft.grpc.flow.control.window = 1MB (=1048576) (default)
2019-06-17 05:41:34,805 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(43)) - raft.server.rpc.request.timeout = 3000ms (default)
2019-06-17 05:41:34,928 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(43)) - raft.server.storage.dir = [/opt/src/hadoop-hdds/container-service/target/test-dir/org.apache.hadoop.ozone.container.common.statemachine.commandhandler.TestCloseContainerCommandHandler7a250aa1-d6ad-42fa-8a7d-552fd679ac0e/ratis] (custom)
2019-06-17 05:41:34,939 INFO  server.XceiverServerGrpc (XceiverServerGrpc.java:<init>(97)) - Found a free port for the server : 35671
2019-06-17 05:41:34,963 INFO  ozoneimpl.OzoneContainer (OzoneContainer.java:start(186)) - Attempting to start container services.
2019-06-17 05:41:34,963 INFO  ozoneimpl.OzoneContainer (OzoneContainer.java:startContainerScrub(160)) - Background container scrubber has been disabled by hdds.containerscrub.enabled
2019-06-17 05:41:34,964 INFO  ratis.XceiverServerRatis (XceiverServerRatis.java:start(418)) - Starting XceiverServerRatis 40b720eb-8e8e-4858-93f2-e4aa18cf9957 at port 33289
2019-06-17 05:41:34,996 INFO  impl.RaftServerProxy (RaftServerProxy.java:lambda$start$3(299)) - 40b720eb-8e8e-4858-93f2-e4aa18cf9957: start RPC server
2019-06-17 05:41:35,129 INFO  server.GrpcService (GrpcService.java:startImpl(148)) - 40b720eb-8e8e-4858-93f2-e4aa18cf9957: GrpcService started, listening on 0.0.0.0/0.0.0.0:33289
2019-06-17 05:41:35,412 INFO  impl.RaftServerProxy (RaftServerProxy.java:addNew(89)) - 40b720eb-8e8e-4858-93f2-e4aa18cf9957: addNew group-2E5F79B56AE8:[40b720eb-8e8e-4858-93f2-e4aa18cf9957:127.0.0.1:33289] returns group-2E5F79B56AE8:java.util.concurrent.CompletableFuture@5207c96a[Not completed]
2019-06-17 05:41:35,452 INFO  impl.RaftServerImpl (RaftServerImpl.java:<init>(91)) - 40b720eb-8e8e-4858-93f2-e4aa18cf9957: new RaftServerImpl for group-2E5F79B56AE8:[40b720eb-8e8e-4858-93f2-e4aa18cf9957:127.0.0.1:33289] with ContainerStateMachine:uninitialized
2019-06-17 05:41:35,453 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(43)) - raft.server.rpc.timeout.min = 1s (custom)
2019-06-17 05:41:35,454 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(43)) - raft.server.rpc.timeout.max = 1200ms (custom)
2019-06-17 05:41:35,454 INFO  server.RaftServerConfigKeys (ConfUtils.java:logGet(43)) - raft.server.rpcslowness.timeout = 120s (custom)
