2019-06-18 14:17:27,012 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-18 14:17:27,019 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 2 milliseconds for processing 0 containers.
2019-06-18 14:17:27,417 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #4360048505009457152 is under replicated. Expected replica count is 3, but found 2.
2019-06-18 14:17:27,417 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #4360048505009457152 to datanode 68ad19d8-378a-45ae-bc87-589acbadcad7{ip: 241.66.85.130, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-18 14:17:27,424 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 39 milliseconds for processing 1 containers.
2019-06-18 14:17:27,492 INFO  container.ReplicationManager (ReplicationManager.java:sendDeleteCommand(675)) - Sending delete container command for container #4360048505009457152 to datanode 1a4c9732-51e5-4284-9498-6c8f13d96d08{ip: 30.175.39.187, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-18 14:17:27,495 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 9 milliseconds for processing 1 containers.
2019-06-18 14:17:27,590 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #4360048505009457152 is under replicated. Expected replica count is 3, but found 2.
2019-06-18 14:17:27,590 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #4360048505009457152 to datanode ec132c0a-9d43-4ad4-bab5-95045eea7a9b{ip: 76.29.202.87, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-18 14:17:27,590 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 3 milliseconds for processing 1 containers.
2019-06-18 14:17:27,688 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-18 14:17:27,734 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-18 14:17:27,735 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 0 containers.
2019-06-18 14:17:27,836 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 1 containers.
2019-06-18 14:17:27,935 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-18 14:17:27,958 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-18 14:17:27,960 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 0 containers.
2019-06-18 14:17:28,063 INFO  container.ReplicationManager (ReplicationManager.java:forceCloseContainer(446)) - Force closing container #4004737478897755136 with BCSID 10000, which is in QUASI_CLOSED state.
2019-06-18 14:17:28,065 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #4004737478897755136 to datanode 5e856394-e954-4954-b7f6-3e57c661a3fe{ip: 28.244.79.217, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-18 14:17:28,067 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #4004737478897755136 to datanode a9570708-2104-4dcb-87c9-481a12328b2d{ip: 72.119.158.175, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-18 14:17:28,067 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #4004737478897755136 to datanode e5f12f12-49b5-4074-9cc1-307e2a5128be{ip: 127.39.169.231, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-18 14:17:28,067 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 7 milliseconds for processing 1 containers.
2019-06-18 14:17:28,160 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-18 14:17:28,184 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-18 14:17:28,190 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 0 containers.
2019-06-18 14:17:28,292 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #7781309466353418240 to datanode 80536224-aa28-4b5e-bc07-3b363aef702d{ip: 170.33.204.79, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-18 14:17:28,292 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #7781309466353418240 to datanode 4e184797-c70c-4fa3-a63f-22659b9b9c0b{ip: 137.59.32.204, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-18 14:17:28,293 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #7781309466353418240 to datanode 40b5fd66-90f1-4728-abbb-8996969d7f16{ip: 8.48.158.216, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-18 14:17:28,293 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 3 milliseconds for processing 1 containers.
2019-06-18 14:17:28,392 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #7781309466353418240 to datanode 80536224-aa28-4b5e-bc07-3b363aef702d{ip: 170.33.204.79, host: localhost, networkLocation: /default-rack, certSerialId: null}.
