2019-06-17 06:07:50,805 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 06:07:50,810 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 2 milliseconds for processing 0 containers.
2019-06-17 06:07:51,129 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #4708887541967827968 is under replicated. Expected replica count is 3, but found 2.
2019-06-17 06:07:51,129 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #4708887541967827968 to datanode 1ce004c8-5930-4441-bd28-fc8ab52e44fb{ip: 241.66.85.130, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-17 06:07:51,134 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 24 milliseconds for processing 1 containers.
2019-06-17 06:07:51,218 INFO  container.ReplicationManager (ReplicationManager.java:sendDeleteCommand(675)) - Sending delete container command for container #4708887541967827968 to datanode d5f23594-7195-4f0d-9799-88aa7b5651d6{ip: 199.255.36.147, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-17 06:07:51,220 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 7 milliseconds for processing 1 containers.
2019-06-17 06:07:51,315 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #4708887541967827968 is under replicated. Expected replica count is 3, but found 2.
2019-06-17 06:07:51,316 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #4708887541967827968 to datanode 5fc5bdfc-8b81-4be8-bfbc-64adc8ec2082{ip: 76.29.202.87, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-17 06:07:51,316 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 2 milliseconds for processing 1 containers.
2019-06-17 06:07:51,414 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-17 06:07:51,438 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 06:07:51,439 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 0 containers.
2019-06-17 06:07:51,539 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 1 containers.
2019-06-17 06:07:51,639 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-17 06:07:51,658 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 06:07:51,660 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 0 containers.
2019-06-17 06:07:51,762 INFO  container.ReplicationManager (ReplicationManager.java:forceCloseContainer(446)) - Force closing container #5053683699102941184 with BCSID 10000, which is in QUASI_CLOSED state.
2019-06-17 06:07:51,763 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #5053683699102941184 to datanode 03e792e2-f148-407c-9e1b-8add0fd19dab{ip: 245.171.11.192, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 06:07:51,764 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #5053683699102941184 to datanode 0563625a-3e76-439c-9ffb-d6205135f745{ip: 231.81.215.232, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 06:07:51,765 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #5053683699102941184 to datanode 104d6616-0e38-4606-a515-88de0fe2f0db{ip: 149.125.161.156, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 06:07:51,765 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 4 milliseconds for processing 1 containers.
2019-06-17 06:07:51,860 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-17 06:07:51,874 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 06:07:51,875 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 0 containers.
2019-06-17 06:07:51,976 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #2962019011148327936 to datanode 9c812b7f-fc9c-401f-9cfb-99016a4e2f33{ip: 172.67.90.166, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 06:07:51,976 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #2962019011148327936 to datanode 3e811401-0157-431a-bc12-7027e90c80a5{ip: 166.115.214.229, host: localhost, networkLocation: /default-rack, certSerialId: null}.
