2019-06-17 10:55:39,421 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 10:55:39,427 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 2 milliseconds for processing 0 containers.
2019-06-17 10:55:39,808 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #5991905403272532992 is under replicated. Expected replica count is 3, but found 2.
2019-06-17 10:55:39,808 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #5991905403272532992 to datanode d240d2dc-527e-4188-9595-08143fd2927b{ip: 241.66.85.130, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-17 10:55:39,815 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 33 milliseconds for processing 1 containers.
2019-06-17 10:55:39,890 INFO  container.ReplicationManager (ReplicationManager.java:sendDeleteCommand(675)) - Sending delete container command for container #5991905403272532992 to datanode f1375033-8f42-4c23-b6d7-0117a3511e24{ip: 199.42.197.54, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-17 10:55:39,892 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 7 milliseconds for processing 1 containers.
2019-06-17 10:55:39,988 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #5991905403272532992 is under replicated. Expected replica count is 3, but found 2.
2019-06-17 10:55:39,988 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #5991905403272532992 to datanode e429fb82-3f9a-4303-85ba-4f0552e301d4{ip: 76.29.202.87, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-17 10:55:39,988 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 2 milliseconds for processing 1 containers.
2019-06-17 10:55:40,087 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-17 10:55:40,126 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 10:55:40,127 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 0 containers.
2019-06-17 10:55:40,227 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 1 containers.
2019-06-17 10:55:40,327 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-17 10:55:40,347 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 10:55:40,349 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 0 containers.
2019-06-17 10:55:40,452 INFO  container.ReplicationManager (ReplicationManager.java:forceCloseContainer(446)) - Force closing container #5893895256322819072 with BCSID 10000, which is in QUASI_CLOSED state.
2019-06-17 10:55:40,453 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #5893895256322819072 to datanode 6035c534-7ae6-4797-8152-f11da393d6f6{ip: 233.203.44.19, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 10:55:40,455 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #5893895256322819072 to datanode 87aec7b4-1f2d-47ca-86f3-01fd5f96d8a8{ip: 67.108.194.234, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 10:55:40,455 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #5893895256322819072 to datanode b3a1167d-1855-4733-8659-3afd4ec9c232{ip: 86.139.156.132, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 10:55:40,455 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 6 milliseconds for processing 1 containers.
2019-06-17 10:55:40,549 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-17 10:55:40,566 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 10:55:40,567 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 0 containers.
