2019-06-18 07:22:07,874 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-18 07:22:07,881 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 2 milliseconds for processing 0 containers.
2019-06-18 07:22:08,253 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #1634124711500388352 is under replicated. Expected replica count is 3, but found 2.
2019-06-18 07:22:08,253 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #1634124711500388352 to datanode 69a8fe74-4ab0-4a3f-9ec8-0e7557939191{ip: 241.66.85.130, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-18 07:22:08,260 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 33 milliseconds for processing 1 containers.
2019-06-18 07:22:08,335 INFO  container.ReplicationManager (ReplicationManager.java:sendDeleteCommand(675)) - Sending delete container command for container #1634124711500388352 to datanode fe73eec4-d65f-4513-a965-9d385d95eeec{ip: 26.75.4.181, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-18 07:22:08,337 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 7 milliseconds for processing 1 containers.
2019-06-18 07:22:08,432 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #1634124711500388352 is under replicated. Expected replica count is 3, but found 2.
2019-06-18 07:22:08,433 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #1634124711500388352 to datanode 245e4947-9473-4097-a7da-047e8b4682d0{ip: 76.29.202.87, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-18 07:22:08,433 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 2 milliseconds for processing 1 containers.
2019-06-18 07:22:08,531 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-18 07:22:08,561 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-18 07:22:08,562 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 0 containers.
2019-06-18 07:22:08,663 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 1 containers.
2019-06-18 07:22:08,762 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-18 07:22:08,777 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-18 07:22:08,779 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 0 containers.
2019-06-18 07:22:08,882 INFO  container.ReplicationManager (ReplicationManager.java:forceCloseContainer(446)) - Force closing container #9139818984980870144 with BCSID 10000, which is in QUASI_CLOSED state.
2019-06-18 07:22:08,884 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #9139818984980870144 to datanode 7bffdb69-ac3b-41e4-9fb3-f64f0d91283e{ip: 234.251.236.64, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-18 07:22:08,885 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #9139818984980870144 to datanode 1735eab5-965a-4546-8ff0-c9d1610a4145{ip: 110.55.23.102, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-18 07:22:08,885 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #9139818984980870144 to datanode 75cd67b5-1830-4bf0-9ac2-9d2cc17d4fb4{ip: 199.189.233.234, host: localhost, networkLocation: /default-rack, certSerialId: null}.
