2019-06-16 19:49:30,838 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-16 19:49:30,844 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 2 milliseconds for processing 0 containers.
2019-06-16 19:49:31,195 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #3459788526863818752 is under replicated. Expected replica count is 3, but found 2.
2019-06-16 19:49:31,196 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #3459788526863818752 to datanode 512f0eda-49d5-45db-bee7-3b7c81e58fa8{ip: 241.66.85.130, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-16 19:49:31,202 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 31 milliseconds for processing 1 containers.
2019-06-16 19:49:31,278 INFO  container.ReplicationManager (ReplicationManager.java:sendDeleteCommand(675)) - Sending delete container command for container #3459788526863818752 to datanode fc026be1-8ee5-4e7d-a048-3d1856c0c0e5{ip: 122.40.187.21, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-16 19:49:31,281 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 7 milliseconds for processing 1 containers.
2019-06-16 19:49:31,376 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #3459788526863818752 is under replicated. Expected replica count is 3, but found 2.
2019-06-16 19:49:31,376 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #3459788526863818752 to datanode c93c5afe-232a-4b8d-878e-f3890e4729a2{ip: 76.29.202.87, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-16 19:49:31,377 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 2 milliseconds for processing 1 containers.
2019-06-16 19:49:31,475 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-16 19:49:31,498 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-16 19:49:31,499 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 0 containers.
2019-06-16 19:49:31,599 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 1 containers.
2019-06-16 19:49:31,699 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-16 19:49:31,714 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-16 19:49:31,715 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 0 containers.
2019-06-16 19:49:31,818 INFO  container.ReplicationManager (ReplicationManager.java:forceCloseContainer(446)) - Force closing container #5057133440384505856 with BCSID 10000, which is in QUASI_CLOSED state.
2019-06-16 19:49:31,819 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #5057133440384505856 to datanode b5659c23-9503-4037-a907-93b99bd8c594{ip: 255.168.95.52, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-16 19:49:31,820 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #5057133440384505856 to datanode 1db1ab25-391b-41bd-a0c4-59e88f618805{ip: 27.235.170.49, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-16 19:49:31,821 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #5057133440384505856 to datanode 4d7a5043-92d7-4e1c-bfd7-5547c97fcbc2{ip: 21.171.130.17, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-16 19:49:31,821 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 5 milliseconds for processing 1 containers.
2019-06-16 19:49:31,916 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-16 19:49:31,935 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-16 19:49:31,936 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 0 containers.
2019-06-16 19:49:32,037 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #4072739131599889408 to datanode fed44513-57c5-494c-9204-e63a8cbf0907{ip: 177.237.210.91, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-16 19:49:32,038 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #4072739131599889408 to datanode 080a3703-f379-4e34-89e3-edcfc411b035{ip: 180.86.240.14, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-16 19:49:32,038 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #4072739131599889408 to datanode 1b8c8ca3-7d0a-4929-9adc-c35f1c69beae{ip: 141.39.183.103, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-16 19:49:32,038 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 2 milliseconds for processing 1 containers.
2019-06-16 19:49:32,137 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #4072739131599889408 to datanode fed44513-57c5-494c-9204-e63a8cbf0907{ip: 177.237.210.91, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-16 19:49:32,137 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #4072739131599889408 to datanode 080a3703-f379-4e34-89e3-edcfc411b035{ip: 180.86.240.14, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-16 19:49:32,138 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #4072739131599889408 to datanode 1b8c8ca3-7d0a-4929-9adc-c35f1c69beae{ip: 141.39.183.103, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-16 19:49:32,138 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 1 containers.
2019-06-16 19:49:32,237 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-16 19:49:32,256 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-16 19:49:32,258 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 0 containers.
2019-06-16 19:49:32,358 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 1 containers.
2019-06-16 19:49:32,457 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-16 19:49:32,472 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-16 19:49:32,473 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 0 containers.
2019-06-16 19:49:32,589 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-16 19:49:32,606 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-16 19:49:32,607 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 0 containers.
2019-06-16 19:49:32,707 INFO  container.ReplicationManager (ReplicationManager.java:handleOverReplicatedContainer(525)) - Container #136473228359224320 is over replicated. Expected replica count is 3, but found 4.
2019-06-16 19:49:32,709 INFO  container.ReplicationManager (ReplicationManager.java:sendDeleteCommand(675)) - Sending delete container command for container #136473228359224320 to datanode eb83af47-a442-4243-85b0-3262d9a44bd6{ip: 95.35.206.243, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-16 19:49:32,710 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 3 milliseconds for processing 1 containers.
2019-06-16 19:49:32,807 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-16 19:49:32,821 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
