2019-06-15 10:13:03,981 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-15 10:13:03,986 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 2 milliseconds for processing 0 containers.
2019-06-15 10:13:04,288 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #7612135358290870272 is under replicated. Expected replica count is 3, but found 2.
2019-06-15 10:13:04,288 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #7612135358290870272 to datanode b170576d-c71f-4fd5-bebe-5ed8f5864251{ip: 241.66.85.130, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-15 10:13:04,294 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 28 milliseconds for processing 1 containers.
2019-06-15 10:13:04,376 INFO  container.ReplicationManager (ReplicationManager.java:sendDeleteCommand(675)) - Sending delete container command for container #7612135358290870272 to datanode 60f577c5-b48c-4ee8-8822-eee7959a7ccc{ip: 110.80.96.3, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-15 10:13:04,378 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 7 milliseconds for processing 1 containers.
2019-06-15 10:13:04,472 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #7612135358290870272 is under replicated. Expected replica count is 3, but found 2.
2019-06-15 10:13:04,472 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #7612135358290870272 to datanode fb03dc1d-000d-4137-8a76-81708482c730{ip: 76.29.202.87, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-15 10:13:04,472 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 2 milliseconds for processing 1 containers.
2019-06-15 10:13:04,571 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-15 10:13:04,603 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-15 10:13:04,623 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 20 milliseconds for processing 0 containers.
2019-06-15 10:13:04,705 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 1 containers.
2019-06-15 10:13:04,804 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-15 10:13:04,824 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-15 10:13:04,826 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 0 containers.
2019-06-15 10:13:04,928 INFO  container.ReplicationManager (ReplicationManager.java:forceCloseContainer(446)) - Force closing container #8105378041902900224 with BCSID 10000, which is in QUASI_CLOSED state.
2019-06-15 10:13:04,930 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #8105378041902900224 to datanode 30d5952f-f6ac-420a-8e27-90fafd9571dd{ip: 160.226.151.187, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-15 10:13:04,931 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #8105378041902900224 to datanode db011e2a-7d3f-40dc-b6e6-8dedd51884d6{ip: 182.14.121.155, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-15 10:13:04,931 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #8105378041902900224 to datanode 5b898917-646a-4efd-9dc6-ca5300bc79a7{ip: 56.90.96.56, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-15 10:13:04,931 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 5 milliseconds for processing 1 containers.
2019-06-15 10:13:05,026 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-15 10:13:05,042 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-15 10:13:05,043 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 0 containers.
2019-06-15 10:13:05,144 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #5269068862718253056 to datanode 62e5deb0-ca1c-46c1-9b38-2e99f78dcd64{ip: 188.224.85.138, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-15 10:13:05,145 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #5269068862718253056 to datanode 1debaeda-f27d-4544-8f0e-2f910278a04e{ip: 246.27.221.195, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-15 10:13:05,145 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #5269068862718253056 to datanode c8709043-6c8b-4e70-92a9-38fa7f6c9314{ip: 57.226.22.216, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-15 10:13:05,145 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 2 milliseconds for processing 1 containers.
2019-06-15 10:13:05,244 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #5269068862718253056 to datanode 62e5deb0-ca1c-46c1-9b38-2e99f78dcd64{ip: 188.224.85.138, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-15 10:13:05,244 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #5269068862718253056 to datanode 1debaeda-f27d-4544-8f0e-2f910278a04e{ip: 246.27.221.195, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-15 10:13:05,244 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #5269068862718253056 to datanode c8709043-6c8b-4e70-92a9-38fa7f6c9314{ip: 57.226.22.216, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-15 10:13:05,244 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 1 containers.
2019-06-15 10:13:05,343 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-15 10:13:05,360 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-15 10:13:05,361 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 0 containers.
2019-06-15 10:13:05,461 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 1 containers.
2019-06-15 10:13:05,561 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-15 10:13:05,576 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-15 10:13:05,577 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 0 containers.
2019-06-15 10:13:05,690 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-15 10:13:05,703 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-15 10:13:05,703 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 0 containers.
2019-06-15 10:13:05,804 INFO  container.ReplicationManager (ReplicationManager.java:handleOverReplicatedContainer(525)) - Container #912775815483179008 is over replicated. Expected replica count is 3, but found 4.
2019-06-15 10:13:05,805 INFO  container.ReplicationManager (ReplicationManager.java:sendDeleteCommand(675)) - Sending delete container command for container #912775815483179008 to datanode 3a84ac77-b699-4f21-8e3a-a0bfd2ff500e{ip: 96.89.108.134, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-15 10:13:05,805 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 2 milliseconds for processing 1 containers.
2019-06-15 10:13:05,903 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-15 10:13:05,916 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-15 10:13:05,917 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 0 containers.
