2019-06-18 09:53:54,727 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-18 09:53:54,735 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 3 milliseconds for processing 0 containers.
2019-06-18 09:53:55,116 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #6254137773502171136 is under replicated. Expected replica count is 3, but found 2.
2019-06-18 09:53:55,117 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #6254137773502171136 to datanode f337dc78-952e-4974-9f8e-0f263e508d5d{ip: 241.66.85.130, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-18 09:53:55,126 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 41 milliseconds for processing 1 containers.
2019-06-18 09:53:55,193 INFO  container.ReplicationManager (ReplicationManager.java:sendDeleteCommand(675)) - Sending delete container command for container #6254137773502171136 to datanode 0c1a9421-1e9e-4163-b2fa-7d625aa41f20{ip: 25.15.214.124, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-18 09:53:55,195 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 8 milliseconds for processing 1 containers.
2019-06-18 09:53:55,291 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #6254137773502171136 is under replicated. Expected replica count is 3, but found 2.
2019-06-18 09:53:55,291 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #6254137773502171136 to datanode 29450e48-4bc0-4b4a-abf5-fffcb174cb31{ip: 76.29.202.87, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-18 09:53:55,292 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 3 milliseconds for processing 1 containers.
2019-06-18 09:53:55,389 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-18 09:53:55,419 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-18 09:53:55,420 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 0 containers.
2019-06-18 09:53:55,521 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 1 containers.
2019-06-18 09:53:55,620 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-18 09:53:55,638 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-18 09:53:55,640 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 0 containers.
2019-06-18 09:53:55,743 INFO  container.ReplicationManager (ReplicationManager.java:forceCloseContainer(446)) - Force closing container #3158354349276233728 with BCSID 10000, which is in QUASI_CLOSED state.
2019-06-18 09:53:55,745 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #3158354349276233728 to datanode ba0ffae7-d69b-4017-b342-c47cf9a70052{ip: 120.210.160.190, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-18 09:53:55,746 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #3158354349276233728 to datanode 9d99eaba-7d88-4d3f-9ddd-8a8e3694a28e{ip: 87.49.45.152, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-18 09:53:55,746 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #3158354349276233728 to datanode 29c4ef57-84a6-4205-8a99-68f263afc0dd{ip: 154.62.59.130, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-18 09:53:55,746 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 6 milliseconds for processing 1 containers.
2019-06-18 09:53:55,840 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-18 09:53:55,858 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-18 09:53:55,859 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 0 containers.
2019-06-18 09:53:55,961 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #3986868857097606144 to datanode f911053a-04da-454a-8dbd-76a41de7da5d{ip: 208.184.168.176, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-18 09:53:55,961 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #3986868857097606144 to datanode bd2b37a0-f1bf-414d-ae90-f59ed2785273{ip: 115.4.195.62, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-18 09:53:55,962 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #3986868857097606144 to datanode 5f0367f9-6ae0-44af-92b0-6417cff5bedf{ip: 140.157.42.2, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-18 09:53:55,962 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 3 milliseconds for processing 1 containers.
2019-06-18 09:53:56,060 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #3986868857097606144 to datanode f911053a-04da-454a-8dbd-76a41de7da5d{ip: 208.184.168.176, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-18 09:53:56,061 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #3986868857097606144 to datanode bd2b37a0-f1bf-414d-ae90-f59ed2785273{ip: 115.4.195.62, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-18 09:53:56,061 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #3986868857097606144 to datanode 5f0367f9-6ae0-44af-92b0-6417cff5bedf{ip: 140.157.42.2, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-18 09:53:56,061 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 2 milliseconds for processing 1 containers.
2019-06-18 09:53:56,160 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-18 09:53:56,176 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-18 09:53:56,177 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 0 containers.
2019-06-18 09:53:56,278 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 1 containers.
2019-06-18 09:53:56,377 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-18 09:53:56,396 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-18 09:53:56,402 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 0 containers.
2019-06-18 09:53:56,522 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-18 09:53:56,539 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-18 09:53:56,559 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 0 containers.
2019-06-18 09:53:56,659 INFO  container.ReplicationManager (ReplicationManager.java:handleOverReplicatedContainer(525)) - Container #7403683416393986048 is over replicated. Expected replica count is 3, but found 4.
2019-06-18 09:53:56,661 INFO  container.ReplicationManager (ReplicationManager.java:sendDeleteCommand(675)) - Sending delete container command for container #7403683416393986048 to datanode ceae6220-aa51-4045-bb7f-2852d7b73b41{ip: 118.218.49.164, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-18 09:53:56,662 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 2 milliseconds for processing 1 containers.
2019-06-18 09:53:56,759 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-18 09:53:56,781 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
