2019-06-17 13:36:41,522 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 13:36:41,528 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 2 milliseconds for processing 0 containers.
2019-06-17 13:36:41,886 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #2885923581607692288 is under replicated. Expected replica count is 3, but found 2.
2019-06-17 13:36:41,887 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #2885923581607692288 to datanode 02f8dee9-1b1f-4933-ae80-8e3d972ad3a3{ip: 241.66.85.130, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-17 13:36:41,894 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 32 milliseconds for processing 1 containers.
2019-06-17 13:36:41,969 INFO  container.ReplicationManager (ReplicationManager.java:sendDeleteCommand(675)) - Sending delete container command for container #2885923581607692288 to datanode 768bc977-78c4-4b3e-8c36-15791528ea35{ip: 236.235.43.241, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-17 13:36:41,971 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 6 milliseconds for processing 1 containers.
2019-06-17 13:36:42,066 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #2885923581607692288 is under replicated. Expected replica count is 3, but found 2.
2019-06-17 13:36:42,066 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #2885923581607692288 to datanode 6bf14ece-201d-4016-96db-b34045289bd8{ip: 76.29.202.87, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-17 13:36:42,067 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 2 milliseconds for processing 1 containers.
2019-06-17 13:36:42,165 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-17 13:36:42,196 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 13:36:42,197 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 0 containers.
2019-06-17 13:36:42,298 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 1 containers.
2019-06-17 13:36:42,397 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-17 13:36:42,420 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 13:36:42,422 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 0 containers.
2019-06-17 13:36:42,524 INFO  container.ReplicationManager (ReplicationManager.java:forceCloseContainer(446)) - Force closing container #9058628047751731200 with BCSID 10000, which is in QUASI_CLOSED state.
2019-06-17 13:36:42,526 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #9058628047751731200 to datanode 055ccbab-598b-431b-9437-20790f9c9044{ip: 70.58.240.111, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 13:36:42,527 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #9058628047751731200 to datanode d5f23769-75ae-4eb3-99ba-5b4166d0bb39{ip: 13.13.214.128, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 13:36:42,527 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #9058628047751731200 to datanode 0eb8175a-59ed-4e0a-9a04-f227f383e267{ip: 30.237.166.98, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 13:36:42,527 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 5 milliseconds for processing 1 containers.
2019-06-17 13:36:42,622 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-17 13:36:42,641 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 13:36:42,642 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 0 containers.
2019-06-17 13:36:42,743 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #194987336536987648 to datanode a27f5ec4-c4ed-4e86-b1e6-f65e71e5ad21{ip: 233.133.91.54, host: localhost, networkLocation: /default-rack, certSerialId: null}.
