2019-06-17 14:28:18,554 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 14:28:18,561 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 3 milliseconds for processing 0 containers.
2019-06-17 14:28:18,892 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #4569151258107401216 is under replicated. Expected replica count is 3, but found 2.
2019-06-17 14:28:18,892 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #4569151258107401216 to datanode fc4eb051-f0a3-4434-9651-1b0527994b91{ip: 241.66.85.130, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-17 14:28:18,898 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 28 milliseconds for processing 1 containers.
2019-06-17 14:28:18,977 INFO  container.ReplicationManager (ReplicationManager.java:sendDeleteCommand(675)) - Sending delete container command for container #4569151258107401216 to datanode 5a674f16-298e-4983-8658-9cd9405806fc{ip: 58.225.5.123, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-17 14:28:18,979 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 6 milliseconds for processing 1 containers.
2019-06-17 14:28:19,076 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #4569151258107401216 is under replicated. Expected replica count is 3, but found 2.
2019-06-17 14:28:19,076 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #4569151258107401216 to datanode 3ed9365e-2b11-44ed-80f4-8eaa33c7286c{ip: 76.29.202.87, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-17 14:28:19,076 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 2 milliseconds for processing 1 containers.
2019-06-17 14:28:19,175 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-17 14:28:19,198 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 14:28:19,199 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 0 containers.
