2019-06-17 04:57:25,261 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 04:57:25,268 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 2 milliseconds for processing 0 containers.
2019-06-17 04:57:25,587 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #4489447832098280448 is under replicated. Expected replica count is 3, but found 2.
2019-06-17 04:57:25,587 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #4489447832098280448 to datanode dbadc006-162b-4a97-b7aa-0a8698d4c72c{ip: 241.66.85.130, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-17 04:57:25,592 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 27 milliseconds for processing 1 containers.
2019-06-17 04:57:25,673 INFO  container.ReplicationManager (ReplicationManager.java:sendDeleteCommand(675)) - Sending delete container command for container #4489447832098280448 to datanode c8a65a2c-a0f1-48bf-a286-199aecbf62a4{ip: 218.145.184.76, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-17 04:57:25,675 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 7 milliseconds for processing 1 containers.
2019-06-17 04:57:25,770 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #4489447832098280448 is under replicated. Expected replica count is 3, but found 2.
2019-06-17 04:57:25,771 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #4489447832098280448 to datanode c11f14ce-1287-4ca8-8be2-87d9fffdb5ec{ip: 76.29.202.87, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-17 04:57:25,771 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 2 milliseconds for processing 1 containers.
2019-06-17 04:57:25,869 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-17 04:57:25,891 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 04:57:25,892 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 0 containers.
2019-06-17 04:57:25,992 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 1 containers.
2019-06-17 04:57:26,092 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-17 04:57:26,105 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 04:57:26,107 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 0 containers.
2019-06-17 04:57:26,209 INFO  container.ReplicationManager (ReplicationManager.java:forceCloseContainer(446)) - Force closing container #5430525827437884416 with BCSID 10000, which is in QUASI_CLOSED state.
2019-06-17 04:57:26,210 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #5430525827437884416 to datanode 1b6a9a72-15bc-4150-b471-729355f42623{ip: 240.194.198.104, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 04:57:26,211 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #5430525827437884416 to datanode f60fda0c-d308-4811-a2ee-1a81c3d55552{ip: 131.152.165.135, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 04:57:26,211 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #5430525827437884416 to datanode bcc40e0e-7fd3-4db4-b756-f326b71ad41c{ip: 28.51.4.66, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 04:57:26,211 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 5 milliseconds for processing 1 containers.
2019-06-17 04:57:26,307 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-17 04:57:26,318 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 04:57:26,319 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 0 containers.
2019-06-17 04:57:26,420 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #4275494792510543872 to datanode d0a88fc2-e5f5-45b8-bac6-de59b569c7b0{ip: 20.16.66.168, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 04:57:26,420 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #4275494792510543872 to datanode f32a8a8c-f89a-4e2d-b5ba-02750d869f63{ip: 101.55.238.117, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 04:57:26,420 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #4275494792510543872 to datanode 5d505f71-0153-44d2-b8a2-aa275222a81b{ip: 205.177.201.126, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 04:57:26,420 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 1 containers.
2019-06-17 04:57:26,520 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #4275494792510543872 to datanode d0a88fc2-e5f5-45b8-bac6-de59b569c7b0{ip: 20.16.66.168, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 04:57:26,520 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #4275494792510543872 to datanode f32a8a8c-f89a-4e2d-b5ba-02750d869f63{ip: 101.55.238.117, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 04:57:26,520 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #4275494792510543872 to datanode 5d505f71-0153-44d2-b8a2-aa275222a81b{ip: 205.177.201.126, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 04:57:26,520 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 1 containers.
2019-06-17 04:57:26,619 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-17 04:57:26,630 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 04:57:26,631 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 0 containers.
2019-06-17 04:57:26,731 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 1 containers.
2019-06-17 04:57:26,831 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-17 04:57:26,842 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 04:57:26,843 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 0 containers.
2019-06-17 04:57:26,957 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-17 04:57:26,969 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 04:57:26,969 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 0 containers.
2019-06-17 04:57:27,070 INFO  container.ReplicationManager (ReplicationManager.java:handleOverReplicatedContainer(525)) - Container #6531340816572061696 is over replicated. Expected replica count is 3, but found 4.
2019-06-17 04:57:27,072 INFO  container.ReplicationManager (ReplicationManager.java:sendDeleteCommand(675)) - Sending delete container command for container #6531340816572061696 to datanode e8df6e8c-2ce2-4aa5-8956-63fb06e9a4d4{ip: 124.4.97.208, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-17 04:57:27,072 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 3 milliseconds for processing 1 containers.
2019-06-17 04:57:27,170 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-17 04:57:27,183 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 04:57:27,184 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 0 containers.
2019-06-17 04:57:27,284 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 1 containers.
2019-06-17 04:57:27,384 INFO  container.ReplicationManager (ReplicationManager.java:sendDeleteCommand(675)) - Sending delete container command for container #5842451461871510528 to datanode 120e23d5-3692-4323-99f4-cc48589064f8{ip: 107.255.154.89, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-17 04:57:27,385 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 1 containers.
2019-06-17 04:57:27,485 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #5842451461871510528 is under replicated. Expected replica count is 3, but found 2.
2019-06-17 04:57:27,485 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #5842451461871510528 to datanode 31741fad-7392-4190-8d31-1a18e90cbd2c{ip: 241.66.85.130, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-17 04:57:27,485 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 1 containers.
2019-06-17 04:57:27,584 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-17 04:57:27,596 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 04:57:27,597 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 0 containers.
2019-06-17 04:57:27,697 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #2078312642973803520 to datanode 8769b4dc-ef65-4bd5-ac93-a37b23dffbd9{ip: 64.57.78.144, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 04:57:27,698 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #2078312642973803520 to datanode 8c74f548-966e-4bac-bbff-6133d7c9e502{ip: 69.57.63.6, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 04:57:27,698 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 1 containers.
2019-06-17 04:57:27,797 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-17 04:57:27,810 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 04:57:27,811 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 0 containers.
2019-06-17 04:57:27,911 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 1 containers.
2019-06-17 04:57:28,010 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-17 04:57:28,021 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 04:57:28,022 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 0 containers.
2019-06-17 04:57:28,123 INFO  container.ReplicationManager (ReplicationManager.java:handleOverReplicatedContainer(525)) - Container #7162115503906129920 is over replicated. Expected replica count is 3, but found 4.
2019-06-17 04:57:28,123 INFO  container.ReplicationManager (ReplicationManager.java:sendDeleteCommand(675)) - Sending delete container command for container #7162115503906129920 to datanode 0cbe7831-b3c5-43b2-95e3-09c9b984da05{ip: 7.49.143.221, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-17 04:57:28,123 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 1 containers.
2019-06-17 04:57:28,222 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-17 04:57:28,234 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 04:57:28,235 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 0 containers.
2019-06-17 04:57:28,335 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #3582439382744712192 is under replicated. Expected replica count is 3, but found 2.
2019-06-17 04:57:28,335 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #3582439382744712192 to datanode b3ed6f48-48b5-47bb-8878-95d07dd11948{ip: 241.66.85.130, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-17 04:57:28,336 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 1 containers.
2019-06-17 04:57:28,435 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
