2019-06-16 19:46:52,445 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-16 19:46:52,457 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 3 milliseconds for processing 0 containers.
2019-06-16 19:46:52,847 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #5750223278150687744 is under replicated. Expected replica count is 3, but found 2.
2019-06-16 19:46:52,848 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #5750223278150687744 to datanode 793dd7bc-bc4d-4afa-b920-2a69049598dc{ip: 241.66.85.130, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-16 19:46:52,855 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 38 milliseconds for processing 1 containers.
2019-06-16 19:46:52,924 INFO  container.ReplicationManager (ReplicationManager.java:sendDeleteCommand(675)) - Sending delete container command for container #5750223278150687744 to datanode f278c169-78eb-4d28-8427-c15f9cfd4026{ip: 20.3.192.186, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-16 19:46:52,927 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 8 milliseconds for processing 1 containers.
2019-06-16 19:46:53,022 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #5750223278150687744 is under replicated. Expected replica count is 3, but found 2.
2019-06-16 19:46:53,022 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #5750223278150687744 to datanode a5d92716-0722-4b8e-8e69-d841392ec7c4{ip: 76.29.202.87, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-16 19:46:53,023 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 2 milliseconds for processing 1 containers.
2019-06-16 19:46:53,121 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-16 19:46:53,142 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-16 19:46:53,143 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 0 containers.
2019-06-16 19:46:53,244 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 1 containers.
2019-06-16 19:46:53,343 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-16 19:46:53,362 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-16 19:46:53,365 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 0 containers.
2019-06-16 19:46:53,467 INFO  container.ReplicationManager (ReplicationManager.java:forceCloseContainer(446)) - Force closing container #4965508379206559744 with BCSID 10000, which is in QUASI_CLOSED state.
2019-06-16 19:46:53,469 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #4965508379206559744 to datanode f89f62c5-f106-41d4-8e01-089f950430ea{ip: 59.107.51.157, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-16 19:46:53,470 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #4965508379206559744 to datanode 726f26d6-9b83-44b3-b0e3-1c2fe621f3e1{ip: 116.247.107.204, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-16 19:46:53,471 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #4965508379206559744 to datanode 8fe29ff7-f92c-4ab7-a591-59efb4c20622{ip: 231.168.38.22, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-16 19:46:53,471 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 6 milliseconds for processing 1 containers.
2019-06-16 19:46:53,565 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-16 19:46:53,582 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-16 19:46:53,583 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 0 containers.
2019-06-16 19:46:53,684 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #508118697138775040 to datanode 9c693755-0f14-4aa7-a3d4-12adc7b60b0f{ip: 7.49.223.77, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-16 19:46:53,684 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #508118697138775040 to datanode 212fc1c9-ad42-47f8-bd97-7375893d0e48{ip: 223.11.72.165, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-16 19:46:53,684 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #508118697138775040 to datanode 1fcba48e-f97f-45a9-af0c-0283ec99a63f{ip: 28.72.190.218, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-16 19:46:53,684 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 2 milliseconds for processing 1 containers.
2019-06-16 19:46:53,783 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #508118697138775040 to datanode 9c693755-0f14-4aa7-a3d4-12adc7b60b0f{ip: 7.49.223.77, host: localhost, networkLocation: /default-rack, certSerialId: null}.
