2019-06-17 23:49:50,311 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 23:49:50,318 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 3 milliseconds for processing 0 containers.
2019-06-17 23:49:50,741 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #4118887329868587008 is under replicated. Expected replica count is 3, but found 2.
2019-06-17 23:49:50,742 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #4118887329868587008 to datanode 0789ae89-3aee-4a60-a325-004ad4c2e1a7{ip: 241.66.85.130, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-17 23:49:50,751 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 39 milliseconds for processing 1 containers.
2019-06-17 23:49:50,830 INFO  container.ReplicationManager (ReplicationManager.java:sendDeleteCommand(675)) - Sending delete container command for container #4118887329868587008 to datanode cfe54007-3697-4105-9f6f-e76f58f9bb5b{ip: 203.225.96.4, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-17 23:49:50,832 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 11 milliseconds for processing 1 containers.
2019-06-17 23:49:50,925 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #4118887329868587008 is under replicated. Expected replica count is 3, but found 2.
2019-06-17 23:49:50,925 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #4118887329868587008 to datanode cd027eab-809f-43f1-ae93-5c6baf95469f{ip: 76.29.202.87, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-17 23:49:50,925 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 1 containers.
2019-06-17 23:49:51,023 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-17 23:49:51,057 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 23:49:51,058 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 0 containers.
2019-06-17 23:49:51,158 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 1 containers.
2019-06-17 23:49:51,258 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-17 23:49:51,275 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 23:49:51,277 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 0 containers.
2019-06-17 23:49:51,380 INFO  container.ReplicationManager (ReplicationManager.java:forceCloseContainer(446)) - Force closing container #1601459953444408320 with BCSID 10000, which is in QUASI_CLOSED state.
2019-06-17 23:49:51,381 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #1601459953444408320 to datanode b3b27f5f-c1d7-45d1-b693-d728c43497a6{ip: 107.164.40.95, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 23:49:51,382 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #1601459953444408320 to datanode f385e6ef-749c-487d-b83f-5f32db90724e{ip: 188.1.198.11, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 23:49:51,382 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #1601459953444408320 to datanode 8fa6d015-64a6-4621-b88b-3da59868aa6d{ip: 61.63.181.8, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 23:49:51,383 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 5 milliseconds for processing 1 containers.
2019-06-17 23:49:51,478 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-17 23:49:51,496 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 23:49:51,497 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 0 containers.
2019-06-17 23:49:51,598 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #2744985219241499648 to datanode bae352c5-40b7-42be-a619-cf75d884bc7d{ip: 76.82.111.221, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 23:49:51,599 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #2744985219241499648 to datanode 535203c0-686c-4182-8105-d1f6601abe7e{ip: 28.55.60.159, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 23:49:51,599 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #2744985219241499648 to datanode b91a70a6-9351-47ae-b789-623d9d735322{ip: 164.230.183.66, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 23:49:51,599 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 2 milliseconds for processing 1 containers.
2019-06-17 23:49:51,698 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #2744985219241499648 to datanode bae352c5-40b7-42be-a619-cf75d884bc7d{ip: 76.82.111.221, host: localhost, networkLocation: /default-rack, certSerialId: null}.
