2019-06-17 03:36:12,719 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 03:36:12,725 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 2 milliseconds for processing 0 containers.
2019-06-17 03:36:13,098 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #7576841769831109632 is under replicated. Expected replica count is 3, but found 2.
2019-06-17 03:36:13,099 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #7576841769831109632 to datanode 2da0422f-d6bd-4580-b121-f90a0acbc179{ip: 241.66.85.130, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-17 03:36:13,105 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 31 milliseconds for processing 1 containers.
2019-06-17 03:36:13,189 INFO  container.ReplicationManager (ReplicationManager.java:sendDeleteCommand(675)) - Sending delete container command for container #7576841769831109632 to datanode 17d5576e-a412-465f-96fa-adfea6800eff{ip: 234.166.253.134, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-17 03:36:13,191 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 14 milliseconds for processing 1 containers.
2019-06-17 03:36:13,279 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #7576841769831109632 is under replicated. Expected replica count is 3, but found 2.
2019-06-17 03:36:13,280 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #7576841769831109632 to datanode 606d5524-fe65-43fe-b17f-58abca5ddf30{ip: 76.29.202.87, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-17 03:36:13,280 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 2 milliseconds for processing 1 containers.
2019-06-17 03:36:13,378 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-17 03:36:13,409 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 03:36:13,410 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 0 containers.
2019-06-17 03:36:13,511 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 1 containers.
2019-06-17 03:36:13,610 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-17 03:36:13,631 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-17 03:36:13,633 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 0 containers.
2019-06-17 03:36:13,735 INFO  container.ReplicationManager (ReplicationManager.java:forceCloseContainer(446)) - Force closing container #183211919985497088 with BCSID 10000, which is in QUASI_CLOSED state.
2019-06-17 03:36:13,737 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #183211919985497088 to datanode e1f83474-a69c-4c1a-92a1-09371299d671{ip: 185.98.215.14, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 03:36:13,738 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #183211919985497088 to datanode db29b4c0-5bbe-4592-87b0-e066d6659e3a{ip: 17.144.161.68, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 03:36:13,738 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #183211919985497088 to datanode 0e4fa252-ed9f-4cce-b009-f91af5ee96b1{ip: 156.244.134.49, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-17 03:36:13,738 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 5 milliseconds for processing 1 containers.
2019-06-17 03:36:13,833 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
