2019-06-18 08:35:56,629 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-18 08:35:56,636 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 2 milliseconds for processing 0 containers.
2019-06-18 08:35:56,974 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #6601803808590396416 is under replicated. Expected replica count is 3, but found 2.
2019-06-18 08:35:56,974 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #6601803808590396416 to datanode 9e3f47df-b63d-4ca6-a659-18bafc446916{ip: 241.66.85.130, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-18 08:35:56,981 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 27 milliseconds for processing 1 containers.
2019-06-18 08:35:57,059 INFO  container.ReplicationManager (ReplicationManager.java:sendDeleteCommand(675)) - Sending delete container command for container #6601803808590396416 to datanode 98085a79-7cc0-466d-a02a-1a9229b1ff2a{ip: 78.54.61.221, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-18 08:35:57,061 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 6 milliseconds for processing 1 containers.
2019-06-18 08:35:57,158 INFO  container.ReplicationManager (ReplicationManager.java:handleUnderReplicatedContainer(489)) - Container #6601803808590396416 is under replicated. Expected replica count is 3, but found 2.
2019-06-18 08:35:57,158 INFO  container.ReplicationManager (ReplicationManager.java:sendReplicateCommand(652)) - Sending replicate container command for container #6601803808590396416 to datanode 541b4537-7a84-429d-aff8-722e9d78b6b2{ip: 76.29.202.87, host: localhost, networkLocation: /default-rack, certSerialId: null}
2019-06-18 08:35:57,158 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 2 milliseconds for processing 1 containers.
2019-06-18 08:35:57,256 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-18 08:35:57,284 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-18 08:35:57,285 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 1 milliseconds for processing 0 containers.
2019-06-18 08:35:57,386 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 1 containers.
2019-06-18 08:35:57,485 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-18 08:35:57,503 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-18 08:35:57,505 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 0 containers.
2019-06-18 08:35:57,608 INFO  container.ReplicationManager (ReplicationManager.java:forceCloseContainer(446)) - Force closing container #1103102594307181568 with BCSID 10000, which is in QUASI_CLOSED state.
2019-06-18 08:35:57,610 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #1103102594307181568 to datanode 7ba6c12c-528b-4279-a37b-4ec7fa8d8f20{ip: 54.152.175.225, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-18 08:35:57,611 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #1103102594307181568 to datanode f19fddbf-a25f-4c4e-9fc2-66fcf8190f57{ip: 172.46.154.161, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-18 08:35:57,612 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #1103102594307181568 to datanode f402781b-e326-4fce-a7e1-2746deb59fd3{ip: 19.105.180.34, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-18 08:35:57,612 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 7 milliseconds for processing 1 containers.
2019-06-18 08:35:57,706 INFO  container.ReplicationManager (ReplicationManager.java:stop(187)) - Stopping Replication Monitor Thread.
2019-06-18 08:35:57,719 INFO  container.ReplicationManager (ReplicationManager.java:start(155)) - Starting Replication Monitor Thread.
2019-06-18 08:35:57,719 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 0 milliseconds for processing 0 containers.
2019-06-18 08:35:57,820 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #8041380687577197568 to datanode 96ebcdb6-795f-4704-b7d0-2ba9241f79ea{ip: 5.228.187.224, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-18 08:35:57,821 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #8041380687577197568 to datanode d3db14d6-7100-4aee-967e-bacb74ccfcb7{ip: 213.218.244.128, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-18 08:35:57,821 INFO  container.ReplicationManager (ReplicationManager.java:sendCloseCommand(630)) - Sending close container command for container #8041380687577197568 to datanode 9f580660-4356-411f-976c-2341fb807958{ip: 37.108.172.141, host: localhost, networkLocation: /default-rack, certSerialId: null}.
2019-06-18 08:35:57,821 INFO  container.ReplicationManager (ReplicationManager.java:run(207)) - Replication Monitor Thread took 2 milliseconds for processing 1 containers.
